data,company,n,delta,Lat,Lon
2017-04-20,XIA JINGYE,10,0,45.6158,9.08152
2017-04-20,EGAL SRL,37,1,45.5962,9.01754
2017-04-21,JIANG XIUJIN,36,0,45.7133,8.90516
2017-04-21,MADEBLACK SRL,41,0,45.6508,9.84802
2017-04-21,EGAL SRL,15,0,45.5962,9.01754
2017-04-26,MADEBLACK SRL,40,0,45.6508,9.84802
2017-04-26,EGAL SRL,16,0,45.5962,9.01754
2017-04-26,GESM SPA FASHION FACTORY,4,5,45.5846,10.4382
2017-04-27,MADEBLACK SRL,61,0,45.6508,9.84802
2017-04-27,XIA JINGYE,4,0,45.6158,9.08152
2017-04-27,EGAL SRL,15,0,45.5962,9.01754
2017-04-27,GESM SPA FASHION FACTORY,7,0,45.5846,10.4382
2017-04-28,MADEBLACK SRL,40,0,45.6508,9.84802
2017-04-28,XIA JINGYE,8,0,45.6158,9.08152
2017-04-28,EGAL SRL,16,0,45.5962,9.01754
2017-04-28,GESM SPA FASHION FACTORY,6,0,45.5846,10.4382
2017-05-01,LASERGRAF SRL,40,0,45.6851,8.93814
2017-05-02,LASERGRAF SRL,12,0,45.6851,8.93814
2017-05-02,MADEBLACK SRL,40,0,45.6508,9.84802
2017-05-02,XIA JINGYE,6,0,45.6158,9.08152
2017-05-02,EGAL SRL,19,0,45.5962,9.01754
2017-05-02,VIBROVENETA SRL,2,0,45.5952,11.5806
2017-05-02,GESM SPA FASHION FACTORY,2,4,45.5846,10.4382
2017-05-03,LASERGRAF SRL,15,0,45.6851,8.93814
2017-05-03,MADEBLACK SRL,45,0,45.6508,9.84802
2017-05-03,XIA JINGYE,4,0,45.6158,9.08152
2017-05-03,EGAL SRL,12,0,45.5962,9.01754
2017-05-03,GESM SPA FASHION FACTORY,3,1,45.5846,10.4382
2017-05-04,LASERGRAF SRL,8,1,45.6851,8.93814
2017-05-04,MADEBLACK SRL,46,0,45.6508,9.84802
2017-05-04,XIA JINGYE,12,0,45.6158,9.08152
2017-05-04,EGAL SRL,22,0,45.5962,9.01754
2017-05-05,LASERGRAF SRL,10,0,45.6851,8.93814
2017-05-05,MADEBLACK SRL,61,0,45.6508,9.84802
2017-05-05,XIA JINGYE,9,0,45.6158,9.08152
2017-05-05,EGAL SRL,23,0,45.5962,9.01754
2017-05-05,GESM SPA FASHION FACTORY,1,4,45.5846,10.4382
2017-05-08,LASERGRAF SRL,50,0,45.6851,8.93814
2017-05-08,MADEBLACK SRL,53,0,45.6508,9.84802
2017-05-08,XIA JINGYE,4,0,45.6158,9.08152
2017-05-08,EGAL SRL,9,0,45.5962,9.01754
2017-05-08,GESM SPA FASHION FACTORY,4,0,45.5846,10.4382
2017-05-09,LASERGRAF SRL,2,1,45.6851,8.93814
2017-05-09,MADEBLACK SRL,43,0,45.6508,9.84802
2017-05-09,XIA JINGYE,4,0,45.6158,9.08152
2017-05-09,EGAL SRL,13,0,45.5962,9.01754
2017-05-10,LASERGRAF SRL,2,0,45.6851,8.93814
2017-05-10,MADEBLACK SRL,30,0,45.6508,9.84802
2017-05-10,XIA JINGYE,4,0,45.6158,9.08152
2017-05-10,EGAL SRL,11,0,45.5962,9.01754
2017-05-10,GESM SPA FASHION FACTORY,4,0,45.5846,10.4382
2017-05-11,LASERGRAF SRL,66,0,45.6851,8.93814
2017-05-11,MADEBLACK SRL,58,0,45.6508,9.84802
2017-05-11,XIA JINGYE,8,0,45.6158,9.08152
2017-05-11,EGAL SRL,11,0,45.5962,9.01754
2017-05-11,GESM SPA FASHION FACTORY,3,0,45.5846,10.4382
2017-05-12,LASERGRAF SRL,17,0,45.6851,8.93814
2017-05-12,MADEBLACK SRL,21,0,45.6508,9.84802
2017-05-12,XIA JINGYE,4,1,45.6158,9.08152
2017-05-12,EGAL SRL,8,0,45.5962,9.01754
2017-05-15,LASERGRAF SRL,59,0,45.6851,8.93814
2017-05-15,MADEBLACK SRL,45,0,45.6508,9.84802
2017-05-15,XIA JINGYE,4,0,45.6158,9.08152
2017-05-15,EGAL SRL,24,0,45.5962,9.01754
2017-05-15,GESM SPA FASHION FACTORY,6,3,45.5846,10.4382
2017-05-16,JIANG XIUJIN,6,1,45.7133,8.90516
2017-05-16,LASERGRAF SRL,48,0,45.6851,8.93814
2017-05-16,MADEBLACK SRL,46,0,45.6508,9.84802
2017-05-16,EGAL SRL,15,0,45.5962,9.01754
2017-05-17,LASERGRAF SRL,42,1,45.6851,8.93814
2017-05-17,MADEBLACK SRL,75,0,45.6508,9.84802
2017-05-17,EGAL SRL,27,0,45.5962,9.01754
2017-05-18,LASERGRAF SRL,17,0,45.6851,8.93814
2017-05-18,MADEBLACK SRL,70,0,45.6508,9.84802
2017-05-18,XIA JINGYE,5,0,45.6158,9.08152
2017-05-18,EGAL SRL,9,0,45.5962,9.01754
2017-05-18,GESM SPA FASHION FACTORY,5,0,45.5846,10.4382
2017-05-19,LASERGRAF SRL,28,0,45.6851,8.93814
2017-05-19,MADEBLACK SRL,56,0,45.6508,9.84802
2017-05-19,XIA JINGYE,5,0,45.6158,9.08152
2017-05-19,EGAL SRL,24,0,45.5962,9.01754
2017-05-19,GESM SPA FASHION FACTORY,2,0,45.5846,10.4382
2017-05-19,PAM SRL,1,1,43.5512,11.5858
2017-05-22,LASERGRAF SRL,26,0,45.6851,8.93814
2017-05-22,MADEBLACK SRL,55,0,45.6508,9.84802
2017-05-22,XIA JINGYE,8,0,45.6158,9.08152
2017-05-22,EGAL SRL,21,0,45.5962,9.01754
2017-05-22,GESM SPA FASHION FACTORY,3,0,45.5846,10.4382
2017-05-23,LASERGRAF SRL,16,0,45.6851,8.93814
2017-05-23,MADEBLACK SRL,69,0,45.6508,9.84802
2017-05-23,XIA JINGYE,5,0,45.6158,9.08152
2017-05-23,EGAL SRL,13,0,45.5962,9.01754
2017-05-23,GESM SPA FASHION FACTORY,2,0,45.5846,10.4382
2017-05-24,LASERGRAF SRL,25,0,45.6851,8.93814
2017-05-24,MADEBLACK SRL,71,0,45.6508,9.84802
2017-05-24,XIA JINGYE,9,0,45.6158,9.08152
2017-05-24,EGAL SRL,22,0,45.5962,9.01754
2017-05-24,GESM SPA FASHION FACTORY,7,1,45.5846,10.4382
2017-05-25,LASERGRAF SRL,32,0,45.6851,8.93814
2017-05-25,MADEBLACK SRL,66,0,45.6508,9.84802
2017-05-25,EGAL SRL,18,0,45.5962,9.01754
2017-05-25,GESM SPA FASHION FACTORY,5,0,45.5846,10.4382
2017-05-26,LASERGRAF SRL,76,1,45.6851,8.93814
2017-05-26,MADEBLACK SRL,123,0,45.6508,9.84802
2017-05-26,EGAL SRL,57,0,45.5962,9.01754
2017-05-29,LASERGRAF SRL,89,0,45.6851,8.93814
2017-05-29,MADEBLACK SRL,44,0,45.6508,9.84802
2017-05-29,XIA JINGYE,4,0,45.6158,9.08152
2017-05-29,EGAL SRL,12,0,45.5962,9.01754
2017-05-29,GESM SPA FASHION FACTORY,3,3,45.5846,10.4382
2017-05-30,LASERGRAF SRL,37,0,45.6851,8.93814
2017-05-30,MAFLEX SRL,2,0,45.6851,8.93814
2017-05-30,MADEBLACK SRL,68,0,45.6508,9.84802
2017-05-30,XIA JINGYE,4,0,45.6158,9.08152
2017-05-30,EGAL SRL,29,0,45.5962,9.01754
2017-05-30,GESM SPA FASHION FACTORY,3,0,45.5846,10.4382
2017-05-30,IL GIOIELLO DI FIRENZE SRL,2,0,43.7522,11.32
2017-05-31,LASERGRAF SRL,22,0,45.6851,8.93814
2017-05-31,MADEBLACK SRL,61,0,45.6508,9.84802
2017-05-31,XIA JINGYE,7,0,45.6158,9.08152
2017-05-31,EGAL SRL,16,0,45.5962,9.01754
2017-05-31,GESM SPA FASHION FACTORY,1,1,45.5846,10.4382
2017-06-01,MADEBLACK SRL,53,0,45.6508,9.84802
2017-06-01,XIA JINGYE,13,0,45.6158,9.08152
2017-06-01,EGAL SRL,19,0,45.5962,9.01754
2017-06-01,GESM SPA FASHION FACTORY,3,1,45.5846,10.4382
2017-06-02,LASERGRAF SRL,8,0,45.6851,8.93814
2017-06-05,LASERGRAF SRL,15,0,45.6851,8.93814
2017-06-05,MADEBLACK SRL,38,0,45.6508,9.84802
2017-06-05,XIA JINGYE,21,0,45.6158,9.08152
2017-06-05,EGAL SRL,12,4,45.5962,9.01754
2017-06-06,LASERGRAF SRL,40,0,45.6851,8.93814
2017-06-06,MADEBLACK SRL,51,0,45.6508,9.84802
2017-06-06,XIA JINGYE,15,0,45.6158,9.08152
2017-06-06,EGAL SRL,14,0,45.5962,9.01754
2017-06-06,GESM SPA FASHION FACTORY,2,1,45.5846,10.4382
2017-06-07,LASERGRAF SRL,59,0,45.6851,8.93814
2017-06-07,MADEBLACK SRL,33,0,45.6508,9.84802
2017-06-07,XIA JINGYE,4,0,45.6158,9.08152
2017-06-07,EGAL SRL,18,0,45.5962,9.01754
2017-06-07,GESM SPA FASHION FACTORY,22,1,45.5846,10.4382
2017-06-08,LASERGRAF SRL,41,0,45.6851,8.93814
2017-06-08,MADEBLACK SRL,64,0,45.6508,9.84802
2017-06-08,XIA JINGYE,3,0,45.6158,9.08152
2017-06-08,EGAL SRL,35,0,45.5962,9.01754
2017-06-09,LASERGRAF SRL,26,0,45.6851,8.93814
2017-06-09,MADEBLACK SRL,54,0,45.6508,9.84802
2017-06-09,EGAL SRL,36,0,45.5962,9.01754
2017-06-09,GESM SPA FASHION FACTORY,4,0,45.5846,10.4382
2017-06-12,LASERGRAF SRL,28,0,45.6851,8.93814
2017-06-12,MADEBLACK SRL,85,0,45.6508,9.84802
2017-06-12,EGAL SRL,20,0,45.5962,9.01754
2017-06-12,GESM SPA FASHION FACTORY,1,3,45.5846,10.4382
2017-06-13,LASERGRAF SRL,46,1,45.6851,8.93814
2017-06-13,MADEBLACK SRL,42,0,45.6508,9.84802
2017-06-13,EGAL SRL,23,0,45.5962,9.01754
2017-06-14,LASERGRAF SRL,41,0,45.6851,8.93814
2017-06-14,MADEBLACK SRL,27,0,45.6508,9.84802
2017-06-14,EGAL SRL,23,0,45.5962,9.01754
2017-06-15,MG S.R.L.,3,0,45.7106,10.4035
2017-06-15,LASERGRAF SRL,34,0,45.6851,8.93814
2017-06-15,MADEBLACK SRL,44,0,45.6508,9.84802
2017-06-15,XIA JINGYE,16,0,45.6158,9.08152
2017-06-15,EGAL SRL,20,0,45.5962,9.01754
2017-06-15,GESM SPA FASHION FACTORY,1,1,45.5846,10.4382
2017-06-16,LASERGRAF SRL,24,0,45.6851,8.93814
2017-06-16,MADEBLACK SRL,60,0,45.6508,9.84802
2017-06-16,XIA JINGYE,14,0,45.6158,9.08152
2017-06-16,EGAL SRL,26,0,45.5962,9.01754
2017-06-16,GESM SPA FASHION FACTORY,3,1,45.5846,10.4382
2017-06-19,LASERGRAF SRL,67,0,45.6851,8.93814
2017-06-19,MADEBLACK SRL,63,0,45.6508,9.84802
2017-06-19,XIA JINGYE,6,0,45.6158,9.08152
2017-06-19,EGAL SRL,32,0,45.5962,9.01754
2017-06-19,PLM SRL,4,3,43.4646,13.5467
2017-06-20,LASERGRAF SRL,91,0,45.6851,8.93814
2017-06-20,MADEBLACK SRL,44,0,45.6508,9.84802
2017-06-20,XIA JINGYE,21,0,45.6158,9.08152
2017-06-20,EGAL SRL,14,0,45.5962,9.01754
2017-06-20,GESM SPA FASHION FACTORY,2,0,45.5846,10.4382
2017-06-21,LASERGRAF SRL,70,0,45.6851,8.93814
2017-06-21,MADEBLACK SRL,101,0,45.6508,9.84802
2017-06-21,EGAL SRL,10,0,45.5962,9.01754
2017-06-21,GESM SPA FASHION FACTORY,1,1,45.5846,10.4382
2017-06-22,LASERGRAF SRL,51,0,45.6851,8.93814
2017-06-22,MADEBLACK SRL,37,0,45.6508,9.84802
2017-06-22,XIA JINGYE,8,0,45.6158,9.08152
2017-06-22,EGAL SRL,22,0,45.5962,9.01754
2017-06-22,GESM SPA FASHION FACTORY,5,1,45.5846,10.4382
2017-06-23,LASERGRAF SRL,43,0,45.6851,8.93814
2017-06-23,MADEBLACK SRL,80,0,45.6508,9.84802
2017-06-23,XIA JINGYE,8,0,45.6158,9.08152
2017-06-23,EGAL SRL,50,0,45.5962,9.01754
2017-06-26,COLOR-PLAST SRL,1,3,45.7133,8.90516
2017-06-26,LASERGRAF SRL,60,0,45.6851,8.93814
2017-06-26,MADEBLACK SRL,48,0,45.6508,9.84802
2017-06-26,XIA JINGYE,16,0,45.6158,9.08152
2017-06-26,EGAL SRL,36,0,45.5962,9.01754
2017-06-26,GESM SPA FASHION FACTORY,3,0,45.5846,10.4382
2017-06-27,LASERGRAF SRL,29,0,45.6851,8.93814
2017-06-27,ROLLWASCH ITALIANA SPA,1,0,45.6571,9.25614
2017-06-27,MADEBLACK SRL,106,0,45.6508,9.84802
2017-06-27,XIA JINGYE,18,0,45.6158,9.08152
2017-06-27,EGAL SRL,16,0,45.5962,9.01754
2017-06-27,GESM SPA FASHION FACTORY,2,0,45.5846,10.4382
2017-06-28,LASERGRAF SRL,51,0,45.6851,8.93814
2017-06-28,MADEBLACK SRL,89,0,45.6508,9.84802
2017-06-28,XIA JINGYE,16,0,45.6158,9.08152
